dba_name,address,zip,state
mcdonald's,4158 s ashland ave,60609,il
mcdonald's,4550 n cumberland ave,60656,il
mcdonald's,4601 w diversey ave,60639,il
mcdonald's,4946 n milwaukee ave,60630,il
mcdonald's,5614 n clark st,60660,il
mcdonald's,600 n clark st,60654,il
mcdonald's,6336 s ashland ave,60636,il
mcdonald's,6420 6430 s cicero ave,60638,il
mcdonald's,645 n mcclurg ct,60611,il
mcdonald's,6515 s western ave,60636,il
mcdonald's,6560 s stony island ave,60637,il
mcdonald's,6740 n clark st,60626,il
mcdonald's,6900 s lafayette ave,60621,il
mcdonald's,70 e garfield blvd,60615,il
mcdonald's,9542 s halsted st,60628,il
mcdonald's  restaurant,1664 s blue island ave,60608,il
mcdonald's # 22821,11601 w touhy ave,60666,il
mcdonald's #27672,5200 s lake park ave,60615,il
mcdonald's #29,6560 s stony island ave,60637,il
mcdonald's #38631,3610 n clark st,60613,il
mcdonald's #4305,4844 n lincoln ave,60625,il
mcdonald's #4308,3867 s archer ave,60632,il
mcdonald's #490,10320 s kedzie ave,60655,il
mcdonald's #5813,4047 e 106th st,60617,il
mcdonald's #7050,740 e 47th st,60653,il
mcdonald's #788,2005 w chicago ave,60622,il
mcdonald's (t3 h9),11601 w touhy ave,60666,il
mcdonald's corporation,11601 w touhy ave,60666,il
mcdonald's restaurant,11421 s halsted st,60628,il
mcdonald's restaurant,11601 w touhy ave,60666,il
mcdonald's restaurant,1831 w devon ave,60660,il
mcdonald's restaurant,4550 n cumberland ave,60656,il
mcdonald's restaurant,5015 w madison st,60644,il
mcdonald's restaurant,5153 w chicago ave,60651,il
mcdonald's restaurant,6125 n milwaukee ave,60646,il
mcdonald?s 25088,233 n michigan ave,60601,il
mcdonalds,1004 w wilson ave,60640,il
mcdonalds,1035 w randolph st,60607,il
mcdonalds,11601 w touhy ave,60666,il
mcdonalds,1443 e 87th st,60619,il
mcdonalds,180 w adams st,60603,il
mcdonalds,1831 w devon ave,60660,il
mcdonalds,2315 w ogden ave,60608,il
mcdonalds,2350 n central ave,60639,il
mcdonalds,3241 w peterson ave,60659,il
mcdonalds,3615 w irving park rd,60618,il
mcdonalds,4038 w belmont ave,60641,il
mcdonalds,4320 n cicero ave,60641,il
mcdonalds,4546 n kedzie ave,60625,il
mcdonalds,5733 s kedzie ave,60629,il
mcdonalds,6125 n milwaukee ave,60646,il
mcdonalds,6231 n broadway,60660,il
mcdonalds,740 e 47th st,60653,il
mcdonalds #  17278,11601 w touhy ave,60666,il
mcdonalds #27672,5200 s lake park ave,60615,il
mcdonalds #29307,3241 w north ave,60647,il
mcdonalds #335,5733 s kedzie ave,60629,il
mcdonalds #4655,4334 w 26th st,60623,il
mcdonalds #5471,4338 w north ave,60639,il
mcdonalds 812,7601 s vincennes ave,60620,il
mcdonalds restaurant,119 n wabash ave,60602,il
mcdonalds restaurant,2608 w addison st,60618,il
mcdonalds restaurant,3154 w foster ave,60625,il
mcdonalds restaurant,6900 n western ave,60645,il
mcdonalds restaurant # 14173,1563 n wells st,60610,il
mcgee's tavern & grille,950 w webster ave,60614,il
mcm protein bar,2019 s laflin st,60608,il
mcm pub & liquors,3906 3910 n cicero ave,60641,il
me dee inc.,4805 n damen ave,60625,il
me ga carnitas,6336 s pulaski rd,60629,il
me wentworth llc,2323 2357 s wentworth ave,60616,il
me wentworth llc,2325 2359 s wentworth ave,60616,il
"meathead restaurants, llc",3304 n western ave,60618,il
med kitchen,219 w washington st,60606,il
meddle coffee bar,601 w jackson blvd b,60661,il
medi kitchen + cocktail,2138 n halsted st,60614,il
mediterraneo cafe,4229 n lincoln ave,60618,il
"medley grill & bbq, llc",8340 s stony island ave,60617,il
mee mah,4032 w peterson ave,60646,il
meenari oriental restaurant,3311 w bryn mawr ave,60659,il
meetstop,1400 w 46th st,60609,il
mehrab restaurant,2437 w devon ave,60659,il
mei food,220 w 31st st,60616,il
mei shung chinese restaurant,5511 n broadway,60640,il
mekato's colombian bakery,5423 n lincoln ave,60625,il
melate coffee shop,3304 w fullerton ave,60647,il
meli cafe on dearborn,500 s dearborn st,60605,il
meli cafe on grand,540 n wells st,60654,il
mellow yellow,1508 e 53rd st,60615,il
"memo's restaurant,inc.",6322 w grand ave,60639,il
memorial hall club,5856 s archer ave,60638,il
memories pub,6325 n clark st,60660,il
"menard 6300 donuts, inc.",5755 w 63rd st,60638,il
menya goku,2207 w montrose ave,60618,il
mercadito chicago,108 110 w kinzie st,60654,il
mercado del pueblo,2559 w division st,60622,il
"merchandise mart properties, inc.",222 w merchandise mart plz,60654,il
merchant,3137 3139 w logan blvd,60647,il
merchant market,350 n orleans st,60654,il
merkle's bar & grill,3516 n clark st,60657,il
"merla's kitchen, llc",5207 n kimball ave,60625,il
meson del taco,3144 n narragansett ave,60634,il
meson del taco express,7616 w belmont ave,60634,il
metric coffee cafe,2021 w fulton st,60612,il
metropolis coffee company,1039 1041 w granville ave,60660,il
metropolitan club,233 s wacker dr,60606,il
mexico steak house,2983 s archer ave,60608,il
mexicolombia,4129 s archer ave,60632,il
mezcala,2901 w diversey ave,60647,il
mezquite pollo express,2809 w 55th st,60632,il
mezza grilled wraps & pitas,222 w merchandise mart plz,60654,il
mfk,432 w diversey pkwy,60614,il
mi corazon cafe,1636 1638 w 18th st,60608,il
mi cuadra restaurant,6345 w grand ave,60639,il
mi fogata inc.,4322 n western ave,60618,il
mi lindo jerez inc,4946 w diversey ave,60639,il
"mi lindo mexico market, llc",538 w pershing rd,60609,il
mi nueva tierra,2417 n clybourn ave,60614,il
mi pueblo two,2101 w touhy ave,60645,il
mi pueblo two,2113 w touhy ave,60645,il
mi ranchito,5220 s pulaski rd,60632,il
mi tierra south restaurant,2528 s kedzie ave,60623,il
mi tocaya,2800 w logan blvd,60647,il
mia francesca corp,3311 n clark st,60657,il
mic duck's,3401 w belmont ave,60618,il
"michael's restaurant, inc.",4089 4091 n broadway,60613,il
michella terrace,5215 5219 w irving park rd,60641,il
"michoacana delight, llc",7213 w irving park rd,60634,il
michoacana sweets,2740 w 59th st,60629,il
michuu ethiopian restaurant,1023 1025 w wilson ave,60640,il
micky's chicken and fish,408 s clark st,60605,il
middle brow,2002 n mozart st,60647,il
middle east grill,1512 w foster ave,60640,il
midori japanese restaurant,3310 w bryn mawr ave,60659,il
midtown athletic club and hotel,2444 n elston ave,60647,il
midway sub,6421 w archer ave,60638,il
migos fine foods,5044 w montrose ave,60641,il
mikami,1400 s michigan ave,60605,il
miki's park,109 w hubbard st,60654,il
mikkey's at the lakefront,7059 s south shore dr,60649,il
mikkey's retro grill,8132 s stony island ave,60617,il
mikkey's retro grill,8711 s ashland ave,60620,il
miku sushi,4514 n lincoln ave,60625,il
mila plaza,300 s riverside plz,60606,il
milan&mira llc,953 w diversey pkwy,60614,il
milan's restaurant & bar,3930 3932 w school st,60618,il
milano's pizza,10945 s western ave,60643,il
mild2 spicy,714 w diversey pkwy,60614,il
milk & honey cafe,1920 w division st,60622,il
mill,3755 n halsted st,60613,il
millennium,151 e randolph st,60601,il
millennium hall casa bonita,11 n michigan ave,60602,il
millennium knickerbocker hotel nix,163 e walton st,60611,il
miller's pub & restaurant,134 s wabash ave,60603,il
"million flavor, inc",2002 s wentworth ave,60616,il
million's crab,7519 s cicero ave,60652,il
millys pizza in the pan,1005 w argyle st,60640,il
milt's bbq,3411 n broadway,60657,il
mima's taste of cuba,2925 w irving park rd,60618,il
mimi's chickens,3748 w division st,60651,il
mimi's tacos,570 572 w roosevelt rd,60607,il
mimi's tacos and french fries,1352 w taylor st,60607,il
min min cafe,1465 w irving park rd,60613,il
"min's noodle house, ltd.",3235 s halsted st,60608,il
mindful baking cafe,1942 w montrose ave,60613,il
ming brickyard super china buffet inc.,2650 n narragansett ave,60639,il
ming kee chicago llc,2017 s wells st,60616,il
minghin cuisine,1232 1234 s michigan ave,60605,il
minghin cuisine,2162 2170 s archer ave,60616,il
minghin cuisine rivernorth,215 e grand ave,60611,il
minghin japanese,1232 1234 s michigan ave,60605,il
minghin on grant park,333 e benton pl,60601,il
minghin streeterville,213 215 e ohio st,60611,il
minghin stretereville,213 215 e ohio st,60611,il
mini chi chi inc.,5431 w madison st,60644,il
mini donut factory,3151 n broadway,60657,il
mini hut inc,6659 w archer ave,60638,il
mini mott,3057 w logan blvd,60647,il
mini super dany,10111 s ewing ave,60617,il
minna's restaurant,5046 w armitage ave,60639,il
mintza,2245 w devon ave,60659,il
minyoli,5420 n clark st,60640,il
mira sushi,2104 2108 s archer ave,60616,il
mirabella's italian cuisine + bar,3454 w addison st,60618,il
mirai sushi,2020 w division st,60622,il
mirch family dining,2510 w devon ave,60659,il
mirch incorporated,5664 n lincoln ave,60659,il
mirella's tavern,2056 2058 w division st,60622,il
mirra,1954 w armitage ave,60622,il
mis moles restaurante,3661 3665 n elston ave,60618,il
mis tacos mexican food,4308 4310 w marquette rd,60629,il
misano,2101 w north ave,60647,il
misericordia home,6300 n ridge ave,60660,il
miso & nori,346 w armitage ave,60614,il
miso asian kitchen,4449 n broadway,60640,il
miss ann's,6652 s langley ave,60637,il
miss saigon,1129 w argyle st,60640,il
mission control,1408 w morse ave,60626,il
missionaries of charity inc.,115 n oakley blvd,60612,il
mississippi fish house,3001 w jackson blvd,60612,il
"mix mex cue, inc",2301 2303 w foster ave,60625,il
mixed greens,175 n franklin st,60606,il
mixed greens,308 w erie st,60654,il
mixoacana,3101 w 25th st,60623,il
mixteco,847 w belmont ave,60657,il
"mixteco #2, llc",2245 w irving park rd,60618,il
mixteco grill #3 llc,1209 11 n noble st,60642,il
mk noodle,3341 n lincoln ave,60657,il
ml kitchen inc.,1138 w taylor st,60607,il
mo' wings pasta  and grill,7959 s ashland ave,60620,il
mo's asian bistro,1353 1355 w fullerton ave,60614,il
"mobil,chester's& michoacana",4247 4259 w lawrence ave,60630,il
mochii donut french market,131 n clinton,60661,il
mochii donut north center,1840 w irving  park rd,60613,il
mochinut,1139 w taylor st,60607,il
mochinut,328 n michigan ave,60601,il
mochinut,734 w fullerton ave,60614,il
modern asian kitchen,1924 w division st,60622,il
modern relish,632 636 n ashland ave,60622,il
modern wing terzo piano,159 e monroe dr,60604,il
moe's cantina,153 155 w kinzie st,60654,il
moe's cantina,3518 3522 n clark st,60657,il
mogadishu restaurant inc.,931 n orleans st,60610,il
mojo,190 s la salle st,60603,il
mojo 33 north lasalle llc,33 n la salle st,60602,il
mojo 330 n wabash,330 n wabash ave,60611,il
mojo south wacker,200 s wacker dr,60606,il
mole village restaurant,2302 s blue island ave,60608,il
mom's & dad's deli,6345 s central ave,60638,il
mom's old recipe mexican restaurant,5760 n milwaukee ave,60646,il
mom's place a chicago gathering spot,650 n dearborn st,60654,il
mombo wings & bubble tea,6214 n western ave,60659,il
momento cantina,44 s wabash ave,60603,il
momentum coffee,11 n michigan ave,60602,il
momentum coffee,1122 w 63rd st,60621,il
momentum coffee,2119 s state st,60616,il
momentum coffee,2644 w ogden ave,60608,il
momentum coffee,5100 w harrison st,60644,il
momo factory,3202 n broadway,60657,il
momo factory,860 n orleans st,60610,il
momotaro,820 w lake st,60607,il
mon ami gabi,2300 n lincoln park west,60614,il
mon lung chop suey,1009 n ashland ave,60622,il
monarca p.l.a.c.e .7 inc,4553 s ashland ave,60609,il
monarca restaurant,3139 3141 n central ave,60634,il
monarch & lion,302 e illinois st,60611,il
monday coffee,3243 w 16th st,60623,il
monica's pizza,6446 6448 s pulaski rd,60629,il
monk's pub,205 207 w lake st,60606,il
monsignor murphy's,3019 n broadway,60657,il
monster ramen,3435 w fullerton ave,60647,il
montealban,6012 w fullerton ave,60639,il
monteverde,1020 1022 w madison st,60607,il
monti's,4757 n talman ave,60625,il
montrose behavioral health hospital,4720 n clarendon,60640,il
montrose behavioral health hospital,4840 n marine dr,60640,il
moody's restaurant inc,5908 n broadway,60660,il
moon flower house,2300 s archer ave,60616,il
moon palace,216 w cermak rd,60616,il
moon's sandwich shop,16 s western ave,60612,il
moonbowls,2464 n clark st,60614,il
moonflower,4359 4361 n milwaukee ave,60641,il
moonwalker cafe,4101 w belmont ave,60641,il
moore poppin llc,749 e 47th st,60653,il
mora mia   cafe & smoothie bar,2436 s oakley ave,60608,il
morales dinner restaurant,3418 w montrose ave,60618,il
mordecai brown,3632 n clark st,60613,il
more flavors and teas cafe,2152 w 95th st,60643,il
moretti's,6727 6733 n olmsted ave,60631,il
morettis bar and pizzeria,2251 n lincoln ave,60614,il
morgan manufacturing,401 n morgan st,60642,il
morgan street cafe,111 s morgan st,60607,il
moritas tacos inc.,11436 s michigan ave,60628,il
morrison's soul food,148 w 79th st,60620,il
morrison's soul food,8052 s racine ave,60620,il
morry deli two,2227 w taylor st,60612,il
morry's deli,5500 s cornell ave,60637,il
morse gyros,1335 w morse ave,60626,il
morse gyros,1422 w morse ave,60626,il
mortar and pestle,3108 n broadway,60657,il
morton's steakhouse wacker place,65 e wacker pl,60601,il
mosiacs boutique & tea,10448 s kedzie ave,60655,il
"motel sleepers, inc.",8538 s holland rd,60620,il
"mother cluckers, llc",5200 n elston ave,60630,il
mother hubbards,5 w hubbard st,60654,il
mother's ruin,2943 n milwaukee ave,60618,il
motherland cafe,5008 n lincoln ave,60625,il
moti cafe,70 w huron st,60654,il
mott st.,1401 n ashland ave,60622,il
mount carol's frozen treats llc,2701 w 79th st,60652,il
moxy,530 n la salle dr,60654,il
moy lee,5346 n milwaukee ave,60630,il
moy lee chinese restaurant,5346 n milwaukee ave,60630,il
"mp squared subs, llc",1730 1732 w lawrence ave,60640,il
mpi trade & consult llc,1312 w madison,60607,il
mr b's inc,4242 n central ave,60634,il
mr beef,666 n orleans st,60610,il
mr beef on harlem,3917 n harlem ave,60634,il
mr brown's lounge,2301 w chicago ave,60622,il
mr chilaquil,3904 w 47th st,60632,il
mr dumpling chicago,2485 n clark st,60614,il
mr greek gyros inc,234 s halsted st,60661,il
mr kite's chocolate,2120 w division st,60622,il
mr maxwell inc.,6404 n california ave,60645,il
mr pollo express,4477 w lawrence ave,60630,il
mr salsa taqueria,1025 w montrose ave,60613,il
mr shawarma,4552 n magnolia ave,60640,il
mr smoothie,4353 w diversey ave,60639,il
mr submarine,3924 n cicero ave,60641,il
mr tandoor,1505 w jarvis ave,60626,il
mr v's carryout,5285 n elston ave,60630,il
mr zees #2,4356 n central ave,60634,il
"mr zees, inc",3958 n narragansett ave,60634,il
"mr. b's caribbean grill, inc.",4801 n milwaukee ave,60630,il
mr. captain hook fish and chicken and grill,4355 s cottage grove ave,60653,il
"mr. crab fish chicken and grill, inc. of chicago",1454 w 95th st,60643,il
mr. d's snack shop,6656 w diversey ave,60707,il
mr. falafel,6404 n california ave,60645,il
mr. farooj inc.,5752 n california ave,60659,il
mr. gees,4436 w fullerton ave,60639,il
mr. ging chop suey inc.,3549 n central ave,60634,il
mr. greek gyros,1416 w taylor st,60607,il
mr. greek gyros,234 s halsted st,60661,il
mr. j fish & chicken,7601 s halsted st,60620,il
mr. j's,822 n state st,60610,il
mr. kabab llc,1962 w peterson ave,60660,il
mr. mediterranean grill,6977 n western ave,60645,il
mr. molcajetes inc.,3706 w armitage ave,60647,il
mr. pollo,3026 w belmont ave,60618,il
mr. pollo,5222 w diversey ave,60639,il
mr. submarine,1525 w fullerton ave,60614,il
mr. submarine,3924 n cicero ave,60641,il
mr. submarine,5012 s pulaski rd,60632,il
mr. submarine,8502 s pulaski rd,60652,il
"mr. taco mex, inc.",10656 s torrence ave,60617,il
mr. taco's restaurant,1640 w chicago ave,60622,il
mr. wang,2171 s china pl,60616,il
mr.nicky's gyros,4240 s wentworth ave,60609,il
mr.submarine,10509 s western ave,60643,il
mrs field's cookies,500 w madison st,60661,il
mrs murphys and sons irish  bistro,3905 n lincoln ave,60613,il
mrs. gu skewer hot pot,2405 2407 s wentworth ave,60616,il
ms. b's kitchen & catering,1811 w harrison st,60612,il
ms. b's kitchen & catering llc,4203 w cermak rd,60623,il
ms. eggroll,4513 n sheridan rd,60640,il
muah cotton candy,835 n michigan ave,60611,il
mudder's,4004 w addison st,60641,il
mugs pizza & ribs,7228 n harlem ave,60631,il
mui's feida bakery,2228 s wentworth ave,60616,il
mullen's bar & grill,7301 n western ave,60645,il
munchie's food mart,6658 s cottage grove ave,60637,il
munchies,3900 w madison st,60624,il
munchies gyros original,3682 n elston ave,60618,il
"munchies gyros, inc.",3682 n elston ave,60618,il
munchiez,1803 w 95th st,60643,il
mundano,1935 n lincoln park west,60614,il
mundo saludable,5649 n ashland ave,60660,il
munno,4656 n clark st,60640,il
mura mura ramen,1217 w devon ave,60660,il
mura mura ramen llc,1217 w devon ave,60660,il
murasaki,211 e ontario st,60611,il
murphy's bleachers,3653 3655 n sheffield ave,60613,il
musashi japanese restaurant,6248 n california ave,60659,il
musashiya ramen,2938 n broadway,60657,il
muscle bar,1804 w lawrence ave,60640,il
muse coffee studio,747 s western ave,60612,il
museum kitchen,5700 s jean baptiste pointe dusable lake shore dr,60637,il
museum of ice cream,435 n michigan ave bldg suite 114,60611,il
museum of science & industry   finnegans ice cream parlor,5700 s lake shore dr,60637,il
